"","id","season_id","date","country","contact_person","email","phone","user_id","field_num","village_name","district","province","latitude","longitude","farmer_name","field_area","id_fertil_org","id_main.x","apply.x","wm_method","id_act_ingr.x","devel_stage.x","mix_type.x","id_pest","id_main.y","id_act_ingr.y","pest_type","apply.y","devel_stage.y","days_applied","mix_type.y","id_fungicide","id_main","apply","brand","amount","volume","devel_stage"
"385",127,1,"2015-11-08","IN","","s.jaisong@irri.org","",4,"1","Harianta","-","IN-OR","20.31765","85.96695","Smruti rojan mohanty","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",128,4,"2015-11-08","VN","","s.jaisong@irri.org","",4,"8","Minh Duc","Tu Ky","VN-61","20.801111111111112","106.3786111111111","Nguyen Thi Man","0.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",129,1,"2015-11-08","VN","","s.jaisong@irri.org","",4,"9","Lam Hamlet,Minh Duc","Tu Ky","VN-61","20.47413","106.23097","Nguyen Ven Khiem","0.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",130,2,"2015-11-09","VN","","s.jaisong@irri.org","",4,"10","Lam Hamlet, Minh Duc","Tu Ky","VN-61","20.47610","106.22963","Hoang Van On","0.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389",131,2,"2015-11-09","VN","","s.jaisong@irri.org","",4,"11","Dong Hamlet, Minh Duc","Tu Ky","VN-61","20.4728","106.2418","Nguyen Van Ngoc","0.09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390",132,2,"2015-11-09","VN","","s.jaisong@irri.org","",4,"12","Dong hamlet, Minh Duc","Tu Ky","VN-61","20.4729","106.2420","Nguyen Van Khoa","0.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391",133,2,"2015-11-09","VN","","s.jaisong@irri.org","",4,"13","Dong hamlet, Minh Duc","Tu Ky","VN-61","20.4724","106.2323","Nguyen Phuc Chu","0.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",134,1,"2015-11-10","VN","","s.jaisong@irri.org","",4,"12","Dong hamlet, Minh Duc","Tu Ky","VN-61","20.4729","106.2420","Nguyen Van Khoa","0.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393",135,1,"2015-11-10","VN","","s.jaisong@irri.org","",4,"11","Dong hamlet, Minh Duc","Tu Ky","VN-61","20.4728","106.2418","Nguyen Van Ngoc","0.09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",136,1,"2015-11-10","VN","","s.jaisong@irri.org","",4,"13","Dong hamlet, Minh Duc","Tu Ky","VN-61","20.4724","106.2323","Nguyen Phuc Chu","0.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395",137,1,"2015-11-10","VN","","s.jaisong@irri.org","",4,"10","Lam Hamlet, Minh Duc","Tu Ky","VN-61","20.47610","106.22963","Hoang Van On","0.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396",138,1,"2015-11-10","VN","","s.jaisong@irri.org","",4,"14","Dong hamlet, Minh Duc","Tu Ky","VN-61","20.4725","106.2322","Mai Van Nghia","0.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397",139,1,"2015-11-10","VN","","s.jaisong@irri.org","",4,"28","Minh Duc","Tu Ky","VN-61","20.800327","106.3919","Nguyen Thi Van","0.10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",140,1,"2015-11-10","VN","","s.jaisong@irri.org","",4,"29","Minh Duc","Tu Ky","VN-61","20.797781","106.3860","Nguyen Van Bach","0.10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399",141,1,"2015-11-10","VN","","s.jaisong@irri.org","",4,"30","Minh Duc","Tu Ky","VN-61","20.797268","106.3859","Nguyen Thi Nguyet","0.09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",142,1,"2015-11-10","VN","","s.jaisong@irri.org","",4,"15","Minh Duc","Tu Ky","VN-61","20.4719","106.2252","Pham Van Binh","0.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",143,1,"2015-11-10","VN","","s.jaisong@irri.org","",4,"21","Quan Hamlet, Minh Duc","Tu Ky","VN-61","20.80138888888889","106.3825","Tran Thi La","0.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",144,1,"2015-11-10","VN","","s.jaisong@irri.org","",4,"22","Quan Hamlet, Minh Duc","Tu Ky","VN-61","20.801111111111112","106.3786111111111","Nguyen Thi Man","0.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",145,1,"2015-11-10","VN","","s.jaisong@irri.org","",4,"23","Quan Hamlet, Minh Duc","Tu Ky","VN-61","20.821666666666665","106.39861111111112","Mai Thi Thoa","0.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",146,1,"2015-11-10","VN","","s.jaisong@irri.org","",4,"24","Quan Hamlet, Minh Duc","Tu Ky","VN-61","20.80888888888889","106.38361111111112","Pham Van Tai","0.10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",147,1,"2015-11-10","VN","","s.jaisong@irri.org","",4,"25","Quan Hamlet, Minh Duc","Tu Ky","VN-61","20.801944444444445","106.38388888888889","Mai Van Bi","0.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406",148,1,"2015-11-10","VN","","s.jaisong@irri.org","",4,"26","Minh Duc","Tu Ky","VN-61","20.799427","106.3945","Nguyen Thi Ly","0.10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",149,1,"2015-11-10","VN","","s.jaisong@irri.org","",4,"27","Minh Duc","Tu Ky","VN-61","20.799788","106.3929","Vu Thi Tan","0.72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",150,2,"2015-11-16","IN","","s.jaisong@irri.org","",4,"F2","Keelaveli","-","IN-TN","11.063483333333334","79.56488333333333","Premavathy","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",151,4,"2015-11-18","VN","","s.jaisong@irri.org","",4,"9","Minh Duc","Tu Ky","VN-61","20.80888888888889","106.38361111111112","Pham Van Tai","0.10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",152,4,"2015-11-18","VN","","s.jaisong@irri.org","",4,"10","Minh Duc","Tu Ky","VN-61","20.80138888888889","106.3825","Tran Thi La","0.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",153,4,"2015-11-18","VN","","s.jaisong@irri.org","",4,"11","Minh Duc","Tu Ky","VN-61","20.7906","106.3899","Le Thi Phan","0.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",154,2,"2015-11-19","IN","","s.jaisong@irri.org","",4,"F3","Vikaramakuthaiam","-","IN-TN","11.0642","79.56771666666667","Ponayan","1.5",NA,NA,NA,NA,NA,NA,NA,224,154,96,6,1,7,0,1,NA,NA,NA,NA,NA,NA,NA
"413",154,2,"2015-11-19","IN","","s.jaisong@irri.org","",4,"F3","Vikaramakuthaiam","-","IN-TN","11.0642","79.56771666666667","Ponayan","1.5",NA,NA,NA,NA,NA,NA,NA,225,154,88,6,2,7,0,1,NA,NA,NA,NA,NA,NA,NA
"414",155,2,"2015-11-19","IN","","s.jaisong@irri.org","",4,"F4","Vikaramakuthalam","-","IN-TN","11.064733333333333","79.57055","Rajaraman","2",NA,NA,NA,NA,NA,NA,NA,226,155,88,6,1,7,0,1,NA,NA,NA,NA,NA,NA,NA
"415",156,2,"2015-11-19","IN","","s.jaisong@irri.org","",4,"F5","Vikaramakuthalam","-","IN-TN","11.067016666666667","79.56835","Baskar","1",NA,NA,NA,NA,NA,NA,NA,227,156,96,6,1,7,0,1,NA,NA,NA,NA,NA,NA,NA
"416",156,2,"2015-11-19","IN","","s.jaisong@irri.org","",4,"F5","Vikaramakuthalam","-","IN-TN","11.067016666666667","79.56835","Baskar","1",NA,NA,NA,NA,NA,NA,NA,228,156,88,6,2,7,0,1,NA,NA,NA,NA,NA,NA,NA
"417",157,2,"2015-11-19","IN","","s.jaisong@irri.org","",4,"F6","Kachar","-","IN-TN","11.052666666666667","79.56506666666667","Seenupillai","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",158,2,"2015-11-20","IN","","s.jaisong@irri.org","",4,"F7","Therizhathur","-","IN-TN","11.05355","79.56738333333334","Saravanan","1",NA,NA,NA,NA,NA,NA,NA,229,158,96,6,1,7,0,1,NA,NA,NA,NA,NA,NA,NA
"419",159,2,"2015-11-20","IN","","s.jaisong@irri.org","",4,"F8","Katcher","-","IN-TN","11.05345","79.57101666666667","Kumar","0.5",NA,NA,NA,NA,NA,NA,NA,230,159,96,6,1,7,0,1,NA,NA,NA,NA,NA,NA,NA
"420",159,2,"2015-11-20","IN","","s.jaisong@irri.org","",4,"F8","Katcher","-","IN-TN","11.05345","79.57101666666667","Kumar","0.5",NA,NA,NA,NA,NA,NA,NA,231,159,104,6,2,8,0,1,NA,NA,NA,NA,NA,NA,NA
"421",160,2,"2015-11-20","IN","","s.jaisong@irri.org","",4,"F9","Regupathykattalai","-","IN-TN","11.045133333333334","79.56311666666667","Bashiyam","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",161,4,"2015-11-22","VN","","s.jaisong@irri.org","",4,"12","Minh Duc","Tu Ky","VN-61","20.7906","106.3899","Mai Thi Sang","0.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",162,4,"2015-11-22","VN","","s.jaisong@irri.org","",4,"13","Minh Duc","Tu Ky","VN-61","20.7904","106.3898","Le Thi Tham","0.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",163,2,"2015-11-22","IN","","s.jaisong@irri.org","",4,"F10","Regupathykattalai","-","IN-TN","11.041583333333334","79.56478333333334","Suthakar","3",NA,NA,NA,NA,NA,NA,NA,232,163,134,7,1,7,0,1,NA,NA,NA,NA,NA,NA,NA
"425",163,2,"2015-11-22","IN","","s.jaisong@irri.org","",4,"F10","Regupathykattalai","-","IN-TN","11.041583333333334","79.56478333333334","Suthakar","3",NA,NA,NA,NA,NA,NA,NA,233,163,62,6,1,5,0,1,NA,NA,NA,NA,NA,NA,NA
"426",164,4,"2015-11-24","VN","","s.jaisong@irri.org","",4,"14","Minh Duc","Tu Ky","VN-61","20.7906","106.3899","Pham Van Thanh","0.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",165,4,"2015-11-24","VN","","s.jaisong@irri.org","",4,"15","Minh Duc","Tu Ky","VN-61","20.7907","106.3899","Nguyen Thi Thoa","0.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",166,4,"2015-11-24","VN","","s.jaisong@irri.org","",4,"16","Minh Duc","Tu Ky","VN-61","20.4816","106.2334","Nguyen Thi Ngan","0.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",167,4,"2015-11-24","VN","","s.jaisong@irri.org","",4,"17","Minh Duc","Tu Ky","VN-61","20.4832","106.2351","Phan Thi Yen","0.09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",168,4,"2015-11-24","VN","","s.jaisong@irri.org","",4,"18","Minh Duc","Tu Ky","VN-61","20.4812","106.2329","Vu Dinh Thuan","0.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",169,4,"2015-11-24","VN","","s.jaisong@irri.org","",4,"19","Minh Duc","Tu Ky","VN-61","20.4813","106.2320","Nguyen Van Sinh","0.09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432",170,4,"2015-11-24","VN","","s.jaisong@irri.org","",4,"20","Minh Duc","Tu Ky","VN-61","20.8063","106.3933","Nguyen Thi Nghia","0.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",171,4,"2015-11-24","VN","","s.jaisong@irri.org","",4,"21","Minh Duc","Tu Ky","VN-61","20.47462","106.23147","Pham Van Binh","0.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",172,4,"2015-11-24","VN","","s.jaisong@irri.org","",4,"22","Minh Duc","Tu Ky","VN-61","20.4770","106.23183","Mai Van De","0.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",173,4,"2015-11-24","VN","","s.jaisong@irri.org","",4,"23","Minh Duc","Tu Ky","VN-61","20.47703","106.23194","Mai Van Ke","0.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",174,4,"2015-11-24","VN","","s.jaisong@irri.org","",4,"24","Minh Duc","Tu Ky","VN-61","20.47413","106.23097","Nguyen Van Khiem","0.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",175,4,"2015-11-24","VN","","s.jaisong@irri.org","",4,"25","Minh Duc","Tu Ky","VN-61","20.47610","106.23963","Hoang Van On","0.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",176,4,"2015-11-24","VN","","s.jaisong@irri.org","",4,"26","Minh Duc","Tu Ky","VN-61","20.4715","106.2329","Nguyen Van Than","0.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",177,4,"2015-11-24","VN","","s.jaisong@irri.org","",4,"27","Minh Duc","Tu Ky","VN-61","20.47","106.2341","Nguyen Van Phan","0.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",178,4,"2015-11-24","VN","","s.jaisong@irri.org","",4,"28","Minh Duc","Tu Ky","VN-61","20.5152","106.2331","Nguyen Van Ngoc","0.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441",179,4,"2015-11-24","VN","","s.jaisong@irri.org","",4,"29","Minh Duc","Tu Ky","VN-61","20.4714","106.2331","Nguyen Van Khoa","0.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",180,4,"2015-11-24","VN","","s.jaisong@irri.org","",4,"30","Minh Duc","Tu Ky","VN-61","20.4715","106.2326","Nguyen Phuc Chu","0.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",181,1,"2015-11-29","IN","","s.jaisong@irri.org","",4,"2","Harianta","-","IN-OR","20.321383333333333","85.96281666666667","Bramananda praodan","2",NA,NA,NA,NA,NA,NA,NA,234,181,88,6,1,6,0,1,NA,NA,NA,NA,NA,NA,NA
"444",182,6,"2015-12-04","VN","","minh_khoi.le@syngenta.com","",38,"Khoi0","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.787","106.398317","Le Thi Tham","0.07",58,182,1,1,11,5,1,235,182,56,6,1,11,0,3,NA,NA,NA,NA,NA,NA,NA
"445",182,6,"2015-12-04","VN","","minh_khoi.le@syngenta.com","",38,"Khoi0","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.787","106.398317","Le Thi Tham","0.07",58,182,1,1,11,5,1,236,182,76,6,2,11,0,3,NA,NA,NA,NA,NA,NA,NA
"446",182,6,"2015-12-04","VN","","minh_khoi.le@syngenta.com","",38,"Khoi0","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.787","106.398317","Le Thi Tham","0.07",58,182,1,1,11,5,1,237,182,104,6,3,11,0,3,NA,NA,NA,NA,NA,NA,NA
"447",182,6,"2015-12-04","VN","","minh_khoi.le@syngenta.com","",38,"Khoi0","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.787","106.398317","Le Thi Tham","0.07",58,182,1,1,11,5,1,238,182,56,6,4,13,0,3,NA,NA,NA,NA,NA,NA,NA
"448",182,6,"2015-12-04","VN","","minh_khoi.le@syngenta.com","",38,"Khoi0","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.787","106.398317","Le Thi Tham","0.07",58,182,1,1,11,5,1,239,182,76,6,5,13,0,3,NA,NA,NA,NA,NA,NA,NA
"449",182,6,"2015-12-04","VN","","minh_khoi.le@syngenta.com","",38,"Khoi0","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.787","106.398317","Le Thi Tham","0.07",58,182,1,1,11,5,1,240,182,104,6,6,13,0,3,NA,NA,NA,NA,NA,NA,NA
"450",182,6,"2015-12-04","VN","","minh_khoi.le@syngenta.com","",38,"Khoi0","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.787","106.398317","Le Thi Tham","0.07",58,182,1,1,11,5,1,241,182,58,6,7,13,0,3,NA,NA,NA,NA,NA,NA,NA
"451",182,6,"2015-12-04","VN","","minh_khoi.le@syngenta.com","",38,"Khoi0","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.787","106.398317","Le Thi Tham","0.07",58,182,1,1,11,5,1,242,182,69,6,8,13,0,3,NA,NA,NA,NA,NA,NA,NA
"452",182,6,"2015-12-04","VN","","minh_khoi.le@syngenta.com","",38,"Khoi0","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.787","106.398317","Le Thi Tham","0.07",58,182,1,1,11,5,1,243,182,147,7,1,11,0,1,NA,NA,NA,NA,NA,NA,NA
"453",182,6,"2015-12-04","VN","","minh_khoi.le@syngenta.com","",38,"Khoi0","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.787","106.398317","Le Thi Tham","0.07",58,182,1,1,11,5,1,244,182,160,7,2,13,0,1,NA,NA,NA,NA,NA,NA,NA
"454",183,6,"2015-12-04","VN","","minh_khoi.le@syngenta.com","",38,"Khoi2","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.786","106.398","Mai Thi Sang","0.07",59,183,1,1,11,5,1,245,183,2,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA
"455",183,6,"2015-12-04","VN","","minh_khoi.le@syngenta.com","",38,"Khoi2","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.786","106.398","Mai Thi Sang","0.07",59,183,1,1,11,5,1,246,183,56,6,1,12,0,3,NA,NA,NA,NA,NA,NA,NA
"456",183,6,"2015-12-04","VN","","minh_khoi.le@syngenta.com","",38,"Khoi2","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.786","106.398","Mai Thi Sang","0.07",59,183,1,1,11,5,1,247,183,76,6,2,12,0,3,NA,NA,NA,NA,NA,NA,NA
"457",183,6,"2015-12-04","VN","","minh_khoi.le@syngenta.com","",38,"Khoi2","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.786","106.398","Mai Thi Sang","0.07",59,183,1,1,11,5,1,248,183,104,6,3,12,0,3,NA,NA,NA,NA,NA,NA,NA
"458",183,6,"2015-12-04","VN","","minh_khoi.le@syngenta.com","",38,"Khoi2","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.786","106.398","Mai Thi Sang","0.07",59,183,1,1,11,5,1,249,183,56,6,4,13,0,3,NA,NA,NA,NA,NA,NA,NA
"459",183,6,"2015-12-04","VN","","minh_khoi.le@syngenta.com","",38,"Khoi2","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.786","106.398","Mai Thi Sang","0.07",59,183,1,1,11,5,1,250,183,76,6,5,13,0,3,NA,NA,NA,NA,NA,NA,NA
"460",183,6,"2015-12-04","VN","","minh_khoi.le@syngenta.com","",38,"Khoi2","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.786","106.398","Mai Thi Sang","0.07",59,183,1,1,11,5,1,251,183,104,6,6,13,0,3,NA,NA,NA,NA,NA,NA,NA
"461",183,6,"2015-12-04","VN","","minh_khoi.le@syngenta.com","",38,"Khoi2","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.786","106.398","Mai Thi Sang","0.07",59,183,1,1,11,5,1,252,183,58,6,7,13,0,3,NA,NA,NA,NA,NA,NA,NA
"462",183,6,"2015-12-04","VN","","minh_khoi.le@syngenta.com","",38,"Khoi2","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.786","106.398","Mai Thi Sang","0.07",59,183,1,1,11,5,1,253,183,69,6,8,13,0,3,NA,NA,NA,NA,NA,NA,NA
"463",183,6,"2015-12-04","VN","","minh_khoi.le@syngenta.com","",38,"Khoi2","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.786","106.398","Mai Thi Sang","0.07",59,183,1,1,11,5,1,254,183,147,7,1,12,0,1,NA,NA,NA,NA,NA,NA,NA
"464",183,6,"2015-12-04","VN","","minh_khoi.le@syngenta.com","",38,"Khoi2","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.786","106.398","Mai Thi Sang","0.07",59,183,1,1,11,5,1,255,183,140,7,2,12,0,3,NA,NA,NA,NA,NA,NA,NA
"465",183,6,"2015-12-04","VN","","minh_khoi.le@syngenta.com","",38,"Khoi2","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.786","106.398","Mai Thi Sang","0.07",59,183,1,1,11,5,1,256,183,149,7,3,12,0,3,NA,NA,NA,NA,NA,NA,NA
"466",183,6,"2015-12-04","VN","","minh_khoi.le@syngenta.com","",38,"Khoi2","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.786","106.398","Mai Thi Sang","0.07",59,183,1,1,11,5,1,257,183,147,7,4,13,0,1,NA,NA,NA,NA,NA,NA,NA
"467",184,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi_","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.787","106.398","Pham Van Thanh","0.05",60,184,1,1,43,5,1,258,184,56,6,1,13,0,3,NA,NA,NA,NA,NA,NA,NA
"468",184,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi_","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.787","106.398","Pham Van Thanh","0.05",60,184,1,1,43,5,1,259,184,76,6,2,13,0,3,NA,NA,NA,NA,NA,NA,NA
"469",184,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi_","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.787","106.398","Pham Van Thanh","0.05",60,184,1,1,43,5,1,260,184,104,6,3,13,0,3,NA,NA,NA,NA,NA,NA,NA
"470",184,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi_","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.787","106.398","Pham Van Thanh","0.05",60,184,1,1,43,5,1,261,184,58,6,4,13,0,3,NA,NA,NA,NA,NA,NA,NA
"471",184,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi_","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.787","106.398","Pham Van Thanh","0.05",60,184,1,1,43,5,1,262,184,69,6,5,13,0,3,NA,NA,NA,NA,NA,NA,NA
"472",184,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi_","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.787","106.398","Pham Van Thanh","0.05",60,184,1,1,43,5,1,263,184,147,7,1,13,0,1,NA,NA,NA,NA,NA,NA,NA
"473",184,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi_","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.787","106.398","Pham Van Thanh","0.05",60,184,1,1,43,5,1,264,184,140,7,2,13,0,3,NA,NA,NA,NA,NA,NA,NA
"474",184,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi_","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.787","106.398","Pham Van Thanh","0.05",60,184,1,1,43,5,1,265,184,149,7,3,13,0,3,NA,NA,NA,NA,NA,NA,NA
"475",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",61,185,1,1,11,5,1,266,185,2,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA
"476",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",61,185,1,1,11,5,1,267,185,56,6,1,9,0,1,NA,NA,NA,NA,NA,NA,NA
"477",185,6,"2015-12-05","VN","","minh_khoi.le@syngenta.com","",38,"Khoi4","Lam Hamlet, Minh Duc cummune","Tu Ky","VN-61","20.793","106.384","Nguyen Thi Thoa","0.09",61,185,1,1,11,5,1,268,185,62,6,2,9,0,1,NA,NA,NA,NA,NA,NA,NA
